ts,interval,symbol,open,high,low,close,volume,delta,delta_250k_geq,delta_166k_to_250k,delta_86k_to_166k,delta_50k_to_86k,delta_26k_to_50k,delta_11k_to_26k,delta_11k_lt
2020-02-27 00:00:00,1d,XBTUSD,8780,8969,8523,8820,3233578879,-98250425,-18633543,202548,-22876457,-15654580,-22620846,-11656710,-7010837
2020-02-28 00:00:00,1d,XBTUSD,8820,8902.5,8438,8717.5,3535037527,-76019649,-13312854,-4827147,-14426802,-20278343,-5590857,-3844392,-13739254
2020-02-29 00:00:00,1d,XBTUSD,8718,8806.5,8525.5,8531.5,1624579497,-87599841,5453851,118863,-13173549,-23280469,-11829721,-17136357,-27752459
2020-03-01 00:00:00,1d,XBTUSD,8531.5,8769,8400,8532.5,2865341712,-52047646,16429432,4339835,-20407244,-15634116,-13910660,-13791336,-9073557
2020-03-02 00:00:00,1d,XBTUSD,8532.5,8967,8490,8918.5,2260357992,203089726,44244492,9264775,25704301,21026288,20040860,30747947,52061063
2020-03-03 00:00:00,1d,XBTUSD,8918.5,8930,8660,8757,2506496796,-92492348,-768521,-497687,-2852655,-30437317,-3170033,-20294080,-34472055
2020-03-04 00:00:00,1d,XBTUSD,8757.5,8849,8665,8756.5,1706557363,-4275725,690680,3805187,580241,-5812825,-607377,-578136,-2353495
2020-03-05 00:00:00,1d,XBTUSD,8756.5,9171,8756,9070.5,2680324726,202734962,42804913,7345977,29831131,25567625,22912649,25277453,48995214
2020-03-06 00:00:00,1d,XBTUSD,9070.5,9180,9001,9158.5,1771717908,26965046,-5584863,7938816,13659431,11634128,1844953,-8010181,5482762
2020-03-07 00:00:00,1d,XBTUSD,9158.5,9224.5,8851,8900,2109118200,-100356186,-3074386,-1283598,-13137000,-2574972,-21322722,-13726135,-45237373
2020-03-08 00:00:00,1d,XBTUSD,8900,8900,8001,8038.5,3565316312,-535479588,-117760887,-34240735,-77124752,-79221194,-61858680,-50745256,-114528084
2020-03-09 00:00:00,1d,XBTUSD,8038,8184.5,7630.5,7928,4800156501,-174331297,-56136391,-10148066,-22079670,-27629683,-13823692,-31448188,-13065607
2020-03-10 00:00:00,1d,XBTUSD,7928.5,8150,7723,7889.5,3415078897,-50776219,17373581,-8755957,-19862749,-8763128,-12564612,-12406130,-5797224
2020-03-11 00:00:00,1d,XBTUSD,7889.5,7985,7593,7939,2616658378,-54394446,-2824284,-3984301,-3614507,-16966405,-1873362,-10320684,-14810903
2020-03-12 00:00:00,1d,XBTUSD,7938.5,7967,4266,4346,9879605680,-541504462,-17890357,3575830,-92908939,-94918404,-80389091,-96699550,-162273951
2020-03-13 00:00:00,1d,XBTUSD,4345.5,5873.5,3596,5571.5,8470456293,669185419,89558883,126060602,187754626,105974566,58983721,47913441,52939580
2020-03-14 00:00:00,1d,XBTUSD,5574.5,5651,5046,5160.5,2284697834,-96766258,-8489132,-5293613,-19913331,-15249279,-9062493,-14398561,-24359849
2020-03-15 00:00:00,1d,XBTUSD,5160.5,5974,5087,5338.5,2416784951,38640789,-4091468,8963452,28197692,6205516,-867394,-9321083,9554074
2020-03-16 00:00:00,1d,XBTUSD,5338,5347.5,4394,5036.5,3767784970,40338254,49774153,8853712,24320024,-169714,-11341515,-21999378,-9099028
2020-03-17 00:00:00,1d,XBTUSD,5036.5,5566,4930,5327,2483878294,11496274,-86874,715319,-234471,5786236,-7050094,-3793802,16159960
2020-03-18 00:00:00,1d,XBTUSD,5327,5455,5003.5,5409.5,2329210649,6539639,6203036,-98681,-7563984,316689,5576971,2490624,-385016
2020-03-19 00:00:00,1d,XBTUSD,5409,6464,5260,6185,2961750416,98925546,1872817,8496232,-1687236,15029733,7009957,12632181,55571862
2020-03-20 00:00:00,1d,XBTUSD,6185,6946,5653,6204,3783695861,-50952631,7512995,-3951099,-11707259,-15984811,-13453607,-3560490,-9808360
2020-03-21 00:00:00,1d,XBTUSD,6204,6448,5860,6192,2179889762,-12033938,-3364829,3885434,972137,-4794632,-7022188,-4390422,2680562
2020-03-22 00:00:00,1d,XBTUSD,6192.5,6422.5,5737.5,5820.5,2206628792,-78423394,-8021278,-694848,-8637134,-3697745,-14005114,-11871826,-31495449
2020-03-23 00:00:00,1d,XBTUSD,5820.5,6640.5,5683,6486,2720999038,82338090,4319805,824574,-1135790,2636663,-5890407,22684896,58898349
2020-03-24 00:00:00,1d,XBTUSD,6486,6876.5,6400,6765,2242836537,17729777,1283981,-2055502,-2147328,-1458481,-2764559,14559585,10312081
2020-03-25 00:00:00,1d,XBTUSD,6765,6984,6454,6685.5,2234063864,-29212126,2963487,1158474,-4798578,-4731825,-4077970,-10590149,-9135565
2020-03-26 00:00:00,1d,XBTUSD,6685.5,6793.5,6490,6760.5,1532859653,30366799,2971580,3224746,-4987958,-286837,4432491,5814076,19198701
2020-03-27 00:00:00,1d,XBTUSD,6760.5,6875,6250.5,6363.5,1641982373,-76502911,1969476,-483932,4839748,-12648089,-6905870,-22151275,-41122969
2020-03-28 00:00:00,1d,XBTUSD,6363.5,6364,6031.5,6250,1883833066,-33688416,-9699599,3404223,-1507832,-7699996,-2512854,-8676640,-6995718
2020-03-29 00:00:00,1d,XBTUSD,6250.5,6277,5860.5,5869,1502675683,-40217173,11742721,5072828,6520561,-6519286,-7357807,-7190651,-42485539
2020-03-30 00:00:00,1d,XBTUSD,5869,6647,5846,6408,2146883987,138162863,677362,2355957,9894084,11395758,27197687,33405075,53236940
2020-03-31 00:00:00,1d,XBTUSD,6408,6524.5,6325,6425,1367303451,-3751835,-2533574,-281868,4918648,-5497106,102836,434042,-894813
2020-04-01 00:00:00,1d,XBTUSD,6425.5,6723.5,6141.5,6671.5,2207635222,53185588,2632500,6306999,4889899,9951550,4767279,4731088,19906273
2020-04-02 00:00:00,1d,XBTUSD,6671.5,7299,6571,6795.5,2972605816,21482308,-9730388,-2954573,7571293,8469439,9280398,4964369,3881770
2020-04-03 00:00:00,1d,XBTUSD,6795.5,7049.5,6600,6738,2140975954,-59647056,-222946,-4553849,-8074589,-13123444,-10563148,-4835528,-18273552
2020-04-04 00:00:00,1d,XBTUSD,6737.5,7097,6600,6875,1619522774,38701270,-1038027,-260761,-3632088,-3211251,3249503,19866081,23727813
2020-04-05 00:00:00,1d,XBTUSD,6875,6920,6660.5,6775.5,1148471580,9208710,9915014,3633383,1872281,-2013478,3094755,195859,-7489104
2020-04-06 00:00:00,1d,XBTUSD,6775,7391.5,6766,7337.5,2341814274,164496308,15938586,3551922,16147123,13116574,25749939,38779302,51212862
2020-04-07 00:00:00,1d,XBTUSD,7337.5,7475.5,7076,7193,2098135699,-73451817,-9383888,4223742,-7229474,-23424983,-11305362,-2756788,-23575064
2020-04-08 00:00:00,1d,XBTUSD,7193,7430,7152,7362.5,1776328298,31675296,12180782,-1618674,-2072626,14300,634801,6218580,16318133
2020-04-09 00:00:00,1d,XBTUSD,7363,7373,7080,7289.5,1676985467,-43049421,-1085595,4224310,-1335136,-6909809,-17468534,-8661786,-11812871
2020-04-10 00:00:00,1d,XBTUSD,7289.5,7299,6754,6868.5,2206832440,-150166604,-19194831,130112,-11182057,-29012622,-25967038,-37467070,-27473098
2020-04-11 00:00:00,1d,XBTUSD,6868.5,6950,6766,6885,1054582288,5592886,-661628,3025345,3478666,-3601858,-2349965,2632861,3069465
2020-04-12 00:00:00,1d,XBTUSD,6884.5,7197,6780.5,6905.5,1720103437,63406095,6357869,4944711,4727928,4669515,358531,19958432,22389109
2020-04-13 00:00:00,1d,XBTUSD,6906,6930.5,6540,6853,2252284386,-1772648,14830148,3373669,3089889,-20175780,-8615093,-12622678,18347197
2020-04-14 00:00:00,1d,XBTUSD,6853.5,6985.5,6765,6868,1400091537,4809921,218329,6558654,-431071,-1839997,2706008,-6447320,4045318
2020-04-15 00:00:00,1d,XBTUSD,6868.5,6940,6601.5,6615.5,1489184700,-132485258,-8387357,-3347827,-4246350,-28603203,-23101918,-26703182,-38095421
2020-04-16 00:00:00,1d,XBTUSD,6615,7245,6463,7106.5,3006153467,207782673,22360668,14894911,23925524,11971597,20102543,50219519,64307911
2020-04-17 00:00:00,1d,XBTUSD,7106.5,7156.5,6991,7025,1225409067,-42718623,-1688635,-127342,-1087761,-8893388,-3709608,-9790067,-17421822
2020-04-18 00:00:00,1d,XBTUSD,7025,7305,7005.5,7256.5,1302161155,93547891,-3399905,-283979,6527224,19098467,14341157,22665021,34599906
2020-04-19 00:00:00,1d,XBTUSD,7256,7274,7053,7125.5,1139540564,-50023542,3165880,472560,-2523675,-10314916,-4459315,-8982507,-27381569
2020-04-20 00:00:00,1d,XBTUSD,7125,7237.5,6751.5,6833,2362464868,-147137558,3204541,599745,-12460847,-39648777,-25863674,-44055615,-28912931
2020-04-21 00:00:00,1d,XBTUSD,6833,6959,6762.5,6848.5,1528684889,15976829,2736013,5734802,4626621,-4473280,-4402429,1591138,10163964
2020-04-22 00:00:00,1d,XBTUSD,6848.5,7189,6822,7133.5,1450803027,149958469,4367237,6188591,19257291,24669972,19497202,29879870,46098306
2020-04-23 00:00:00,1d,XBTUSD,7133.5,7802,7023.5,7492,2488032747,147010597,13483483,5475368,12694009,21456065,24977775,28887502,40036395
2020-04-24 00:00:00,1d,XBTUSD,7492.5,7610,7380,7503.5,1473830307,-22746819,4699484,-3214026,-5636359,-379726,-7876537,-9117103,-1222552
2020-04-25 00:00:00,1d,XBTUSD,7503.5,7745,7431,7542,1362595381,1733881,-11332529,-5487277,-969943,-1185477,8912219,5517332,6279556
2020-04-26 00:00:00,1d,XBTUSD,7542.5,7720,7450,7702.5,1432590477,28772589,-7971462,-2305960,-5455153,291536,9604600,7875658,26733370
2020-04-27 00:00:00,1d,XBTUSD,7703,7836.5,7625,7788,1663495897,51303855,-1422312,2696344,1716127,8930726,9936668,15750455,13695847
2020-04-28 00:00:00,1d,XBTUSD,7788,7795.5,7651,7752,1154456663,-22205229,4220484,-2733133,-5170417,1297424,-6868903,-9708264,-3242420
2020-04-29 00:00:00,1d,XBTUSD,7751.5,8978,7706,8794,5110631297,397182013,37151029,21273264,44391736,48118912,53024092,71352450,121870530
2020-04-30 00:00:00,1d,XBTUSD,8793.5,9481,8407,8627.5,5794365072,-94024678,-18287492,4589743,-21784854,-37726176,-12865985,8026388,-15976302
2020-05-01 00:00:00,1d,XBTUSD,8627,9065,8622.5,8832,2573647732,6173846,8370385,-2641987,-6130496,-4642151,551906,-4405370,15071559
2020-05-02 00:00:00,1d,XBTUSD,8832,9020,8755,8980.5,1560102376,33639332,-5516333,128498,4521405,3578613,14052633,5174483,11700033
2020-05-03 00:00:00,1d,XBTUSD,8980,9200,8724.5,8907.5,2666607086,-60082524,-27955617,-9531698,-4631626,-10094206,-5216489,-3600804,947916
2020-05-04 00:00:00,1d,XBTUSD,8907.5,8970,8527,8885,2424132603,-28579033,-4441447,-5948178,-10993505,-6676395,-11775689,-1215844,12472025
2020-05-05 00:00:00,1d,XBTUSD,8885,9122,8760,9025.5,2291572960,50792294,13706622,2502265,9492208,1623949,669135,3878953,18919162
2020-05-06 00:00:00,1d,XBTUSD,9025.5,9424.5,8920,9153.5,2902813165,40466427,3687169,-11142033,-3852696,-3901795,23458222,16056783,16160777
2020-05-07 00:00:00,1d,XBTUSD,9153.5,10085.5,9009,10010,4370697867,163738041,19510445,11526178,20440231,15496569,31646204,18476505,46641909
2020-05-08 00:00:00,1d,XBTUSD,10009.5,10050,9728.5,9806.5,3138865117,-64381045,-1568162,-1594893,-3341845,-20293548,-5632860,-12255873,-19693864
2020-05-09 00:00:00,1d,XBTUSD,9807,9914.5,9511,9537.5,2448399578,-117418262,9008692,-6603866,-17859686,-24412824,-29943978,-21611316,-25995284
2020-05-10 00:00:00,1d,XBTUSD,9537.5,9570.5,8100,8727.5,5273700229,-71353753,33742654,-6699014,-6604748,-27571404,-24281543,-13632423,-26307275
2020-05-11 00:00:00,1d,XBTUSD,8727.5,9163,8160,8565.5,4956763516,-20811118,-1868740,10767084,18417336,2041735,-24338980,-17406914,-8422639
2020-05-12 00:00:00,1d,XBTUSD,8565.5,8979.5,8529,8822.5,2175540768,34471774,1025119,3640608,3941304,7558013,3497436,1633089,13176205
2020-05-13 00:00:00,1d,XBTUSD,8822.5,9415,8803.5,9314.5,2308094044,101559006,2657979,4127360,18948714,2335509,18132353,14791704,40565387
2020-05-14 00:00:00,1d,XBTUSD,9314.5,9970,9260,9801.5,3582078491,102189637,1716302,8863606,10624789,19700999,27541939,5353552,28388450
2020-05-15 00:00:00,1d,XBTUSD,9801.5,9857,9100,9315.5,3557587206,-200364476,-16994654,-7487222,-28678687,-45393519,-29637491,-22349971,-49822932
2020-05-16 00:00:00,1d,XBTUSD,9315,9593,9219.5,9384,1695988070,57268354,22089033,-449729,7766791,-6978627,9512375,4924162,20404349
2020-05-17 00:00:00,1d,XBTUSD,9384.5,9910,9335,9677,1906941149,129355509,336119,-5762634,15720688,23283772,32731365,32734818,30311381
2020-05-18 00:00:00,1d,XBTUSD,9677,9979,9280,9726,2328475675,-39090363,-6961624,6562583,-17331545,-18220671,6306995,406250,-9852351
2020-05-19 00:00:00,1d,XBTUSD,9726.5,9911,9401,9786.5,2217743953,44244295,16786520,-2773430,5184901,1746223,6037341,2283732,14979008
2020-05-20 00:00:00,1d,XBTUSD,9786.5,9850,9273,9505,2171424772,-83785488,29196996,-6369692,-7654921,-24079044,-25250750,-23722818,-25905259
2020-05-21 00:00:00,1d,XBTUSD,9505.5,9570.5,8800,9059,2627516144,-150224282,3029534,-12057564,-21085894,-32428464,-37748085,-24275980,-25657829
2020-05-22 00:00:00,1d,XBTUSD,9059.5,9264,8926,9159.5,1470310195,27976275,4557645,-4704516,-3862071,4226294,-845166,5613034,22991055
2020-05-23 00:00:00,1d,XBTUSD,9159.5,9310,9075,9168.5,1121957426,58681090,7301107,2503349,11849344,481431,11655828,14826386,10063645
2020-05-24 00:00:00,1d,XBTUSD,9169,9305.5,8669,8705.5,2071794094,-138302062,-9113345,-507114,-11430969,-24449106,-27099238,-27469900,-38232390
2020-05-25 00:00:00,1d,XBTUSD,8705.5,8978,8618,8893.5,1624486471,64309465,4628867,7515478,6449943,1604625,911680,16774523,26424349
2020-05-26 00:00:00,1d,XBTUSD,8893.5,9014.5,8686,8838.5,1533118499,-12530567,8723488,-784522,8345471,-7553079,1894788,-9891653,-13265060
2020-05-27 00:00:00,1d,XBTUSD,8839,9230,8811.5,9205,1580447514,151260290,-177611,5651069,9686553,26554307,32076086,33959947,43509939
2020-05-28 00:00:00,1d,XBTUSD,9205,9629,9105.5,9582.5,1783582616,96281040,-4846245,7757266,12023806,15906094,16849563,11045984,37544572
2020-05-29 00:00:00,1d,XBTUSD,9583,9610,9328,9427.5,1306089040,-54446194,-6590202,-3887517,-199016,-5914748,1881246,-12166304,-27569653
2020-05-30 00:00:00,1d,XBTUSD,9427,9765,9323,9702,1437913147,50795773,-14709160,-2560143,2363653,5959784,13336757,19479107,26925775
2020-05-31 00:00:00,1d,XBTUSD,9702.5,9707,9382,9445.5,1326927953,-77547489,-13042616,-2637711,-13205415,-5234187,-8883753,-15099453,-19444354
2020-06-01 00:00:00,1d,XBTUSD,9445,10473,9420,10250.5,2221794381,168201221,-18015849,9424524,24040569,24877950,23017386,37554750,67301891
2020-06-02 00:00:00,1d,XBTUSD,10250.5,10273,8600.5,9520,2585912904,-68657888,38355500,-1351869,-15065219,-20365077,-9013107,-35088312,-26129804
2020-06-03 00:00:00,1d,XBTUSD,9519.5,9695,9383,9668,1103857150,36163652,820699,566935,-1410395,5056323,3380876,10835333,16913881
2020-06-04 00:00:00,1d,XBTUSD,9668.5,9898,9406,9799,1624745461,17622591,-2823785,611206,5311920,-94934,-5658236,6683315,13593105
2020-06-05 00:00:00,1d,XBTUSD,9798.5,9860.5,9577,9610.5,1486778525,-48503283,3767846,7196218,5125456,-12805555,-6657416,-24749272,-20380560
2020-06-06 00:00:00,1d,XBTUSD,9610.5,9770,9526,9668.5,979168883,38993247,-1912330,7451623,5732761,2122508,-3829846,17210876,12217655
2020-06-07 00:00:00,1d,XBTUSD,9669,9845.5,9360,9760.5,1791286313,11379021,1604701,565024,987593,-2164549,-686002,7050699,4021555
2020-06-08 00:00:00,1d,XBTUSD,9760.5,9825,9650,9793,1176497554,53029318,-71283,7900573,11546976,7972843,15084681,4457364,6138164
2020-06-09 00:00:00,1d,XBTUSD,9793,9899,9465,9784,1434255877,32899501,10927622,5219347,5189664,5398469,-2164729,-4138680,12467808
2020-06-10 00:00:00,1d,XBTUSD,9783.5,10180,9600.5,9894,1352445011,46798043,-15085144,-8078133,6827613,4358290,12195048,18233630,28346739
2020-06-11 00:00:00,1d,XBTUSD,9894.5,10050,9012,9259,2838725012,-381224032,-96477556,-17527930,-39515262,-40981634,-57970852,-57451643,-71299155
2020-06-12 00:00:00,1d,XBTUSD,9259,9547,9222.5,9459.5,1233783617,19527537,6306647,-3493868,-3820645,-253248,-5342022,2711880,23418793
2020-06-13 00:00:00,1d,XBTUSD,9459.5,9500,9330,9476,714012720,19073260,8019833,2800981,750931,-2597575,4145362,3273622,2680106
2020-06-14 00:00:00,1d,XBTUSD,9476.5,9483,9232,9327,940678663,-68737251,-3516201,-4185435,-3626059,-9815800,-7502210,-15648657,-24442889
2020-06-15 00:00:00,1d,XBTUSD,9327,9544.5,8892,9426,2314161709,80894177,-5840647,4916685,5286186,8100451,13019714,28994882,26416906
2020-06-16 00:00:00,1d,XBTUSD,9426,9599.5,9387,9522.5,1275427288,39326116,-1171901,185553,13262753,6607445,8857617,3671634,7913015
2020-06-17 00:00:00,1d,XBTUSD,9522.5,9576,9219.5,9452.5,1354980917,-66091535,-9614017,-5791981,-7230406,-13449026,-7330968,-8152000,-14523137
2020-06-18 00:00:00,1d,XBTUSD,9452.5,9495,9268.5,9374,917426917,-28640945,-1351387,1992428,-1256978,-10637322,-6286848,-2417558,-8683280
2020-06-19 00:00:00,1d,XBTUSD,9374,9450,9226,9296.5,1297704623,-58163145,-775357,2795496,-4240749,-6967484,-18261298,-8922568,-21791185
2020-06-20 00:00:00,1d,XBTUSD,9297,9399,9141,9358.5,931809409,36090763,11314969,963922,-4431556,2306887,-1036977,10516612,16456906
2020-06-21 00:00:00,1d,XBTUSD,9358.5,9424.5,9272,9286.5,647865073,-25563623,7699812,-284155,-782272,-6824157,19498,-13147185,-12245164
2020-06-22 00:00:00,1d,XBTUSD,9286.5,9794.5,9272,9692,1357919700,210917410,19779766,5208009,33261001,29684552,22605222,46421458,53957402
2020-06-23 00:00:00,1d,XBTUSD,9692,9724.5,9580,9624,884855830,-28219802,10166054,-592808,-708534,-873411,-389641,-18543615,-17277847
2020-06-24 00:00:00,1d,XBTUSD,9624,9668.5,9200,9287,1825790740,-199139556,-16570867,-5033684,-21672856,-36458448,-30384257,-41279830,-47739614
2020-06-25 00:00:00,1d,XBTUSD,9286.5,9336.5,8981,9240,1511880706,-32301700,-9032649,-4450988,-17444309,-3665120,-6443231,3974392,4760205
2020-06-26 00:00:00,1d,XBTUSD,9240.5,9286,9025,9148.5,1375341566,-43683836,4219594,-4217375,-3051508,-3515270,-4838889,-13735249,-18545139
2020-06-27 00:00:00,1d,XBTUSD,9148.5,9186,8827,8997.5,1152481781,-70000667,-7833345,-3531119,-10156249,-13982899,-10326373,-3987843,-20182839
2020-06-28 00:00:00,1d,XBTUSD,8997.5,9185,8927.5,9114.5,762355479,41959773,1002735,-893902,3610771,3428896,5208237,11291643,18311393
2020-06-29 00:00:00,1d,XBTUSD,9114.5,9234.5,9013,9188,1012013657,49748143,3458982,-957276,3387546,6094388,10766266,13357024,13641213
2020-06-30 00:00:00,1d,XBTUSD,9187.5,9198,9040,9132.5,816651655,-52876989,-15991177,-3988420,-1514765,-1895946,-1272935,-14217110,-13996636
2020-07-01 00:00:00,1d,XBTUSD,9132.5,9296.5,9086.5,9234.5,998150625,57771875,-13012380,-1493936,8349154,6334238,14178567,28517681,14898551
2020-07-02 00:00:00,1d,XBTUSD,9234,9259,8932,9084.5,1434090493,-88064575,2846755,7620337,279269,-16108702,-8991076,-37781425,-35929733
2020-07-03 00:00:00,1d,XBTUSD,9084.5,9122,9016,9055.5,541298881,-31073483,-5142942,766025,-7573875,-5100396,-3953638,-6054230,-4014427
2020-07-04 00:00:00,1d,XBTUSD,9055,9196.5,9039.5,9142,604764682,54492232,-4275751,-1815269,-4616326,11612197,12125152,22436031,19026198
2020-07-05 00:00:00,1d,XBTUSD,9142,9143,8906.5,9078,920008314,-59409350,1860335,9457579,-4536208,-584572,-16827767,-25793722,-22984995
2020-07-06 00:00:00,1d,XBTUSD,9078,9389,9066,9348,1314548157,154902021,3910576,1257529,25522242,20010350,25953122,34552255,43695947
2020-07-07 00:00:00,1d,XBTUSD,9347.5,9388.5,9202.5,9251,840537930,-42025722,1868182,-2048695,-2310067,-5048923,-2648209,-16536252,-15301758
2020-07-08 00:00:00,1d,XBTUSD,9251.5,9490,9233.5,9443,1151562304,132830514,7428819,8794199,14129046,17420348,15102429,37241229,32714444
2020-07-09 00:00:00,1d,XBTUSD,9442.5,9443.5,9161,9235.5,1287224190,-116111648,-6720390,-2756138,-1052140,-13959499,-15373109,-43305270,-32945102
2020-07-10 00:00:00,1d,XBTUSD,9236,9320,9114,9290.5,958497314,30129060,706301,-321456,2132902,-685066,-2060974,14631760,15725593
2020-07-11 00:00:00,1d,XBTUSD,9290.5,9302,9183,9232,485313627,-17741845,-2702972,2186807,3607587,-4235148,2814873,-10379192,-9033800
2020-07-12 00:00:00,1d,XBTUSD,9232,9353,9160,9305,885341892,45616296,1825934,-2967472,5889246,3790694,14372714,13405560,9299620
2020-07-13 00:00:00,1d,XBTUSD,9305,9378.5,9198,9230,952998765,-9539433,-593143,5100334,-2996562,-561848,1165861,-8468720,-3185355
2020-07-14 00:00:00,1d,XBTUSD,9230.5,9277,9076,9256.5,921755131,-26279255,-4706249,-4391945,-3731395,-8124793,-7989886,1635956,1029057
2020-07-15 00:00:00,1d,XBTUSD,9256.5,9273,9150,9188,738636331,-70949139,1879252,-5938925,-5630900,-8545329,-10563200,-20927673,-21222364
2020-07-16 00:00:00,1d,XBTUSD,9188,9213,9026.5,9130.5,926726125,-32828389,8305402,9622713,-1374946,-11641283,-12834562,-7626065,-17279648
2020-07-17 00:00:00,1d,XBTUSD,9131,9181,9080.5,9154,528872495,14886573,2245233,1061334,-2668557,-658167,67349,9047581,5791800
2020-07-18 00:00:00,1d,XBTUSD,9154,9228,9113.5,9172.5,461545873,3423519,-12152760,-3416770,-7186478,6820198,4319331,4614508,10425490
2020-07-19 00:00:00,1d,XBTUSD,9173,9250,9089,9219,589195390,45533182,3393720,1197860,7870651,6488640,9225036,9373683,7983592
2020-07-20 00:00:00,1d,XBTUSD,9218.5,9228,9125,9160,540319829,-25532579,-327456,2278383,3104475,-5762220,-4350632,-8678726,-11796403
2020-07-21 00:00:00,1d,XBTUSD,9160.5,9447,9155.5,9393,1264071828,142515812,-5883335,10295075,17574225,18624849,29554515,28871795,43478688
2020-07-22 00:00:00,1d,XBTUSD,9393.5,9584,9290,9537.5,972162224,87636744,7715564,7489732,9149499,10198070,11411106,18307544,23365229
2020-07-23 00:00:00,1d,XBTUSD,9538,9692.5,9452,9611.5,1178335665,30488945,-1969274,-1896361,5324847,2957508,9817963,9084986,7169276
2020-07-24 00:00:00,1d,XBTUSD,9612,9648.5,9477.5,9549,958889621,-47391603,-4181118,416497,-14235079,-448710,-5504291,-14295973,-9142929
2020-07-25 00:00:00,1d,XBTUSD,9549.5,9765,9538,9712,987156909,102531545,4697123,4098626,18062601,10733666,14312313,21643541,28983675
2020-07-26 00:00:00,1d,XBTUSD,9712,10272,9664,9940.5,1802767312,72579978,4419055,-2859666,14146228,14890205,14400600,-4192698,31776254
2020-07-27 00:00:00,1d,XBTUSD,9940,11431,9940,11063.5,4947737792,123142950,-24801640,-6039892,12183131,14533109,26504847,27928926,72834469
2020-07-28 00:00:00,1d,XBTUSD,11063.5,11270,10603,10941.5,3202769044,-32938348,-18602254,-5872357,-20347925,-2726426,14942202,210251,-541839
2020-07-29 00:00:00,1d,XBTUSD,10941.5,11362.5,10865,11108.5,2098115704,-10115816,-22765926,3391543,-2475836,-5140643,1110689,2192835,13571522
2020-07-30 00:00:00,1d,XBTUSD,11109,11198,10845.5,11127.5,1500081116,-29367688,-26341963,-504261,-4585467,-4583955,-150053,4576202,2221809
2020-07-31 00:00:00,1d,XBTUSD,11127.5,11470,10970.5,11361,2064106128,84243254,8277197,-190795,14890609,7189006,17051246,12475379,24550612
2020-08-01 00:00:00,1d,XBTUSD,11361,11908.5,11246,11827.5,2475714514,93442446,-7670802,7853679,19954467,16073863,20585866,5402163,31243210
2020-08-02 00:00:00,1d,XBTUSD,11827.5,12163.5,10560,11072,3479179292,-117102650,-11084071,-14738494,-13572086,-20812862,-13072877,-21815347,-22006913
2020-08-03 00:00:00,1d,XBTUSD,11072,11484.5,10931,11244,1536256355,28550013,6102521,6851242,-3275227,99934,-4325841,12389546,10707838
2020-08-04 00:00:00,1d,XBTUSD,11243.5,11429,10981.5,11188,1551641491,-13926985,429618,5058637,4741752,-9226448,-40780,-11245174,-3644590
2020-08-05 00:00:00,1d,XBTUSD,11188,11800,11042,11765.5,1900928277,117943229,12977514,5915662,4358806,8037479,12559787,28323461,45770520
2020-08-06 00:00:00,1d,XBTUSD,11765.5,11924,11583.5,11768.5,1699933174,5940536,13441976,-3910924,3880707,-1286127,11668763,-18921352,1067493
2020-08-07 00:00:00,1d,XBTUSD,11768.5,11919,11330,11600,2048399616,-112437064,-18749401,-10353085,-8125559,-12256654,-14582318,-24052041,-24318006
2020-08-08 00:00:00,1d,XBTUSD,11600.5,11822,11530,11773,1087906266,35505772,6652519,4634502,5535310,7896452,-7783546,7324528,11246007
2020-08-09 00:00:00,1d,XBTUSD,11773.5,11821.5,11532.5,11691,1015369966,2329164,3359275,10726233,7343390,-4032791,-8084847,-2724856,-4257240
2020-08-10 00:00:00,1d,XBTUSD,11691,12110,11435.5,11900.5,2411212574,17852596,3027603,-746782,-15949354,5559772,4434243,12269906,9257208
2020-08-11 00:00:00,1d,XBTUSD,11900,11949.5,11125,11383,2816090978,-189482118,-21520838,-12714096,-21151028,-34251291,-33076723,-24283501,-42484641
2020-08-12 00:00:00,1d,XBTUSD,11383,11619.5,11078.5,11570.5,1516495486,51591780,8764752,7360769,777087,-1604110,-4384507,17796298,22881491
2020-08-13 00:00:00,1d,XBTUSD,11571,11820,11270.5,11805,1935771382,-2951036,-5614636,-1570118,2294884,-2943692,-7602699,1204736,11280489
2020-08-14 00:00:00,1d,XBTUSD,11805.5,11868.5,11658.5,11777,1134968692,-9349928,2626428,-1735882,-1778347,-7127893,2049042,-782417,-2600859
2020-08-15 00:00:00,1d,XBTUSD,11776.5,12013,11690.5,11864.5,1376560697,15166185,922115,3416144,-5693734,-5459981,-774174,11247994,11507821
2020-08-16 00:00:00,1d,XBTUSD,11864,11941,11700,11926,1128671195,-29781183,-3617626,-527767,-8591813,-4419693,-6219769,-7330824,926309
2020-08-17 00:00:00,1d,XBTUSD,11925.5,12500,11620.5,12305,2605664248,94397882,-14407246,12389275,12380275,10661026,31207018,11734058,30433476
2020-08-18 00:00:00,1d,XBTUSD,12308.5,12404.5,11810.5,11956.5,2219401770,-133012416,4377785,-9998416,-14761623,-20148376,-31822140,-31659746,-28999900
2020-08-19 00:00:00,1d,XBTUSD,11956.5,12019.5,11540,11761,2074507698,-76793548,-17259438,-387699,-15768248,-3252247,-8699269,-6004750,-25421897
2020-08-20 00:00:00,1d,XBTUSD,11761,11897,11676,11869,929068278,68277514,20384255,5953873,10544513,1844840,7056770,9679971,12813292
